2023-09-29 13:31:38,075 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-10-07 14:00:22,889 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\aopalliance-1.0.jar
2023-10-07 14:00:22,889 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\commons-lang3-3.8.1.jar
2023-10-07 14:00:22,890 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\failureaccess-1.0.1.jar
2023-10-07 14:00:22,890 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\guava-30.1-jre.jar
2023-10-07 14:00:22,890 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\guice-5.1.0.jar
2023-10-07 14:00:22,890 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\jansi-2.4.0.jar
2023-10-07 14:00:22,890 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-artifact-3.9.1.jar
2023-10-07 14:00:22,890 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-builder-support-3.9.1.jar
2023-10-07 14:00:22,890 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-compat-3.9.1.jar
2023-10-07 14:00:22,891 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-core-3.9.1.jar
2023-10-07 14:00:22,891 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-embedder-3.9.1.jar
2023-10-07 14:00:22,891 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-model-3.9.1.jar
2023-10-07 14:00:22,891 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-model-builder-3.9.1.jar
2023-10-07 14:00:22,891 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-plugin-api-3.9.1.jar
2023-10-07 14:00:22,891 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-repository-metadata-3.9.1.jar
2023-10-07 14:00:22,892 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-resolver-api-1.9.7.jar
2023-10-07 14:00:22,892 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-resolver-connector-basic-1.9.7.jar
2023-10-07 14:00:22,892 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-resolver-impl-1.9.7.jar
2023-10-07 14:00:22,892 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-resolver-named-locks-1.9.7.jar
2023-10-07 14:00:22,892 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-resolver-provider-3.9.1.jar
2023-10-07 14:00:22,893 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-resolver-spi-1.9.7.jar
2023-10-07 14:00:22,893 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-resolver-transport-wagon-1.9.7.jar
2023-10-07 14:00:22,893 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-resolver-util-1.9.7.jar
2023-10-07 14:00:22,893 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-settings-3.9.1.jar
2023-10-07 14:00:22,894 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-settings-builder-3.9.1.jar
2023-10-07 14:00:22,894 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\maven-shared-utils-3.3.4.jar
2023-10-07 14:00:22,895 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\okhttp-3.14.1.jar
2023-10-07 14:00:22,896 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\okio-1.17.3.jar
2023-10-07 14:00:22,897 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\org.eclipse.sisu.inject-0.3.5.jar
2023-10-07 14:00:22,897 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\org.eclipse.sisu.plexus-0.3.5.jar
2023-10-07 14:00:22,897 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\plexus-build-api-0.0.7.jar
2023-10-07 14:00:22,897 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\plexus-cipher-2.0.jar
2023-10-07 14:00:22,898 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\plexus-classworlds-2.6.0.jar
2023-10-07 14:00:22,898 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\plexus-component-annotations-2.1.0.jar
2023-10-07 14:00:22,898 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\plexus-interpolation-1.26.jar
2023-10-07 14:00:22,898 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\plexus-sec-dispatcher-2.0.jar
2023-10-07 14:00:22,899 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\plexus-utils-3.5.1.jar
2023-10-07 14:00:22,899 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\wagon-file-3.5.3.jar
2023-10-07 14:00:22,900 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.100.20230519-1558\jars\wagon-provider-api-3.5.3.jar
2023-10-07 14:00:22,931 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_31.1.0.jre [11])
2023-10-07 14:00:22,932 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\com.google.guava_31.1.0.jre.jar
2023-10-07 14:00:22,932 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_1.7.36 [518])
2023-10-07 14:00:22,933 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\slf4j.api_1.7.36.jar
2023-10-07 14:00:22,933 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [25])
2023-10-07 14:00:22,934 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\javax.inject_1.0.0.v20220405-0441.jar
2023-10-07 14:00:22,934 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20230504-0748 [23])
2023-10-07 14:00:22,961 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\javax.annotation_1.3.5.v20230504-0748.jar
2023-10-07 14:00:22,961 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.5.0 [47])
2023-10-07 14:00:22,963 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\org.apache.commons.cli_1.5.0.jar
2023-10-07 14:00:22,963 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.1 [12])
2023-10-07 14:00:22,965 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\GayathriPrasad\.p2\pool\plugins\com.google.guava.failureaccess_1.0.1.jar
2023-10-07 14:00:23,004 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\GAYATH~1\AppData\Local\Temp\m2e-archetypeGenerator17578695124668351412":
2023-10-07 14:00:23,007 [Worker-21: Launching mavenrun-cb3cec4c-29e3-4d2e-b8c4-4746153a5f4e] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.4 -DgroupId=com.OrangeHRMWebApplication -DartifactId=OrangeHrMWebApplicationPOMTesting -Dversion=0.0.1-SNAPSHOT -Dpackage=com.OrangeHRMWebApplication.OrangeHrMWebApplicationPOMTesting -DoutputDirectory="D:\Jaava\Eclipse Workspace" -Dstyle.color=always -U archetype:generate
2023-10-07 14:03:01,871 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' D:\Jaava\Eclipse Workspace\OrangeHrMWebApplicationPOMTesting\pom.xml
2023-10-07 14:03:05,026 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.1.0/maven-clean-plugin-3.1.0.jar
2023-10-07 14:03:06,436 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.1.0/maven-clean-plugin-3.1.0.jar
2023-10-07 14:03:06,885 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.0.2/maven-resources-plugin-3.0.2.jar
2023-10-07 14:03:08,374 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.0.2/maven-resources-plugin-3.0.2.jar
2023-10-07 14:03:08,890 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.8.0/maven-compiler-plugin-3.8.0.jar
2023-10-07 14:03:09,269 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.8.0/maven-compiler-plugin-3.8.0.jar
2023-10-07 14:03:09,420 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/2.22.1/maven-surefire-plugin-2.22.1.jar
2023-10-07 14:03:09,765 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/2.22.1/maven-surefire-plugin-2.22.1.jar
2023-10-07 14:03:10,009 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.0.2/maven-jar-plugin-3.0.2.jar
2023-10-07 14:03:10,764 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.0.2/maven-jar-plugin-3.0.2.jar
2023-10-07 14:03:11,160 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-install-plugin/2.5.2/maven-install-plugin-2.5.2.jar
2023-10-07 14:03:11,499 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-install-plugin/2.5.2/maven-install-plugin-2.5.2.jar
2023-10-07 14:03:11,680 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-deploy-plugin/2.8.2/maven-deploy-plugin-2.8.2.jar
2023-10-07 14:03:12,038 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-deploy-plugin/2.8.2/maven-deploy-plugin-2.8.2.jar
2023-10-07 14:03:12,238 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-site-plugin/3.7.1/maven-site-plugin-3.7.1.jar
